CNT	TIME	TIME_TICK	FPOGX	FPOGY	FPOGS	FPOGD	FPOGID	FPOGV	LPOGX	LPOGY	LPOGV	RPOGX	RPOGY	RPOGV	BPOGX	BPOGY	BPOGV	LPCX	LPCY	LPD	LPS	LPV	RPCX	RPCY	RPD	RPS	RPV	LEYEX	LEYEY	LEYEZ	LPUPILD	LPUPILV	REYEX	REYEY	REYEZ	RPUPILD	RPUPILV	CX	CY	CS	USER
307722	2082.38013	5084554143355	0.00000	0.00000	2082.21094	0.14014	5589	0	0.16804	0.24951	0	0.24499	0.52217	0	0.24499	0.52217	0	0.33617	0.75799	19.51645	0.95518	0	0.63504	0.75041	12.25102	0.95518	0	-0.03325	-0.04618	0.55575	0.00402	1	0.02947	-0.04392	0.55983	0.00269	1	0.31406	0.38056	0	0
307723	2082.38647	5084554206664	0.00000	0.00000	2082.21094	0.14014	5589	0	0.16804	0.24951	0	0.24499	0.52217	0	0.24499	0.52217	0	0.33617	0.75799	19.51645	0.95518	0	0.63504	0.75041	12.25102	0.95518	0	-0.03325	-0.04618	0.55575	0.00402	1	0.02947	-0.04392	0.55983	0.00269	1	0.31406	0.38056	0	0
307724	2082.39526	5084554294139	0.00000	0.00000	2082.21094	0.14014	5589	0	0.16804	0.24951	0	0.24499	0.52217	0	0.24499	0.52217	0	0.33617	0.75799	19.51645	0.95518	0	0.63504	0.75041	12.25102	0.95518	0	-0.03325	-0.04618	0.55575	0.00402	1	0.02947	-0.04392	0.55983	0.00269	1	0.31406	0.38056	0	0
307725	2082.40112	5084554352355	0.00000	0.00000	2082.21094	0.14014	5589	0	0.16804	0.24951	0	0.24499	0.52217	0	0.24499	0.52217	0	0.33617	0.75799	19.51645	0.95518	0	0.63504	0.75041	12.25102	0.95518	0	-0.03325	-0.04618	0.55575	0.00402	1	0.02947	-0.04392	0.55983	0.00269	1	0.31406	0.38056	0	0
307726	2082.40698	5084554410969	0.00000	0.00000	2082.21094	0.14014	5589	0	0.16804	0.24951	0	0.24499	0.52217	0	0.24499	0.52217	0	0.33617	0.75799	19.51645	0.95518	0	0.63504	0.75041	12.25102	0.95518	0	-0.03325	-0.04618	0.55575	0.00402	1	0.02947	-0.04392	0.55983	0.00269	1	0.31406	0.38056	0	0
307727	2082.41333	5084554475261	0.00000	0.00000	2082.21094	0.14014	5589	0	0.16804	0.24951	0	0.24499	0.52217	0	0.24499	0.52217	0	0.33617	0.75799	19.51645	0.95518	0	0.63504	0.75041	12.25102	0.95518	0	-0.03325	-0.04618	0.55575	0.00402	1	0.02947	-0.04392	0.55983	0.00269	1	0.31406	0.38056	0	0
307728	2082.42017	5084554544691	0.00000	0.00000	2082.21094	0.14014	5589	0	0.16804	0.24951	0	0.24499	0.52217	0	0.24499	0.52217	0	0.33617	0.75799	19.51645	0.95518	0	0.63504	0.75041	12.25102	0.95518	0	-0.03325	-0.04618	0.55575	0.00402	1	0.02947	-0.04392	0.55983	0.00269	1	0.31406	0.38056	0	0
307729	2082.42773	5084554619788	0.00000	0.00000	2082.21094	0.14014	5589	0	0.16804	0.24951	0	0.24499	0.52217	0	0.24499	0.52217	0	0.33617	0.75799	19.51645	0.95518	0	0.63504	0.75041	12.25102	0.95518	0	-0.03325	-0.04618	0.55575	0.00402	1	0.02947	-0.04392	0.55983	0.00269	1	0.31406	0.38056	0	0
307730	2082.43384	5084554679412	0.00000	0.00000	2082.21094	0.14014	5589	0	0.16804	0.24951	0	0.24499	0.52217	0	0.24499	0.52217	0	0.33617	0.75799	19.51645	0.95518	0	0.63504	0.75041	12.25102	0.95518	0	-0.03325	-0.04618	0.55575	0.00402	1	0.02947	-0.04392	0.55983	0.00269	1	0.31406	0.38056	0	0
307731	2082.44043	5084554746600	0.00000	0.00000	2082.21094	0.14014	5589	0	0.16804	0.24951	0	0.24499	0.52217	0	0.24499	0.52217	0	0.33617	0.75799	19.51645	0.95518	0	0.63504	0.75041	12.25102	0.95518	0	-0.03325	-0.04618	0.55575	0.00402	1	0.02947	-0.04392	0.55983	0.00269	1	0.31406	0.38056	0	0
307732	2082.44849	5084554827064	0.00000	0.00000	2082.21094	0.14014	5589	0	0.16804	0.24951	0	0.24499	0.52217	0	0.24499	0.52217	0	0.33617	0.75799	19.51645	0.95518	0	0.63504	0.75041	12.25102	0.95518	0	-0.03325	-0.04618	0.55575	0.00402	1	0.02947	-0.04392	0.55983	0.00269	1	0.31406	0.38056	0	0
307733	2082.45752	5084554918643	0.00000	0.00000	2082.21094	0.14014	5589	0	0.16804	0.24951	0	0.24499	0.52217	0	0.24499	0.52217	0	0.33617	0.75799	19.51645	0.95518	0	0.63504	0.75041	12.25102	0.95518	0	-0.03325	-0.04618	0.55575	0.00402	1	0.02947	-0.04392	0.55983	0.00269	1	0.31406	0.38056	0	0
307734	2082.46484	5084554991435	0.00000	0.00000	2082.21094	0.14014	5589	0	0.16804	0.24951	0	0.24499	0.52217	0	0.24499	0.52217	0	0.33617	0.75799	19.51645	0.95518	0	0.63504	0.75041	12.25102	0.95518	0	-0.03325	-0.04618	0.55575	0.00402	1	0.02947	-0.04392	0.55983	0.00269	1	0.31406	0.38056	0	0
307735	2082.47266	5084555068759	0.00000	0.00000	2082.21094	0.14014	5589	0	0.16804	0.24951	0	0.24499	0.52217	0	0.24499	0.52217	0	0.33617	0.75799	19.51645	0.95518	0	0.63504	0.75041	12.25102	0.95518	0	-0.03325	-0.04618	0.55575	0.00402	1	0.02947	-0.04392	0.55983	0.00269	1	0.31406	0.38056	0	0
307736	2082.47974	5084555140571	0.00000	0.00000	2082.21094	0.14014	5589	0	0.16804	0.24951	0	0.24499	0.52217	0	0.24499	0.52217	0	0.33617	0.75799	19.51645	0.95518	0	0.63504	0.75041	12.25102	0.95518	0	-0.03325	-0.04618	0.55575	0.00402	1	0.02947	-0.04392	0.55983	0.00269	1	0.31406	0.38056	0	0
307737	2082.48755	5084555216683	0.00000	0.00000	2082.21094	0.14014	5589	0	0.16804	0.24951	0	0.24499	0.52217	0	0.24499	0.52217	0	0.33617	0.75799	19.51645	0.95518	0	0.63504	0.75041	12.25102	0.95518	0	-0.03325	-0.04618	0.55575	0.00402	1	0.02947	-0.04392	0.55983	0.00269	1	0.31406	0.38056	0	0
307738	2082.49536	5084555296280	0.00000	0.00000	2082.21094	0.14014	5589	0	0.16804	0.24951	0	0.24499	0.52217	0	0.24499	0.52217	0	0.33617	0.75799	19.51645	0.95518	0	0.63504	0.75041	12.25102	0.95518	0	-0.03325	-0.04618	0.55575	0.00402	1	0.02947	-0.04392	0.55983	0.00269	1	0.31406	0.38056	0	0
307739	2082.50415	5084555383121	0.00000	0.00000	2082.21094	0.14014	5589	0	0.16804	0.24951	0	0.24499	0.52217	0	0.24499	0.52217	0	0.33617	0.75799	19.51645	0.95518	0	0.63504	0.75041	12.25102	0.95518	0	-0.03325	-0.04618	0.55575	0.00402	1	0.02947	-0.04392	0.55983	0.00269	1	0.31406	0.38056	0	0
307740	2082.51221	5084555464156	0.00000	0.00000	2082.21094	0.14014	5589	0	0.16804	0.24951	0	0.24499	0.52217	0	0.24499	0.52217	0	0.33617	0.75799	19.51645	0.95518	0	0.63504	0.75041	12.25102	0.95518	0	-0.03325	-0.04618	0.55575	0.00402	1	0.02947	-0.04392	0.55983	0.00269	1	0.31406	0.38056	0	0
307741	2082.52002	5084555543050	0.45846	0.20896	2082.21094	0.14014	5589	0	0.91415	0.41845	1	0.91970	0.41740	1	0.91693	0.41793	1	0.36954	0.76446	22.76507	0.95518	1	0.65709	0.75117	24.90331	0.95518	1	-0.03325	-0.04618	0.55575	0.00441	1	0.02947	-0.04392	0.55983	0.00468	1	0.31406	0.38056	0	0
307742	2082.52759	5084555616918	0.61229	0.27648	2082.21094	0.14014	5589	0	0.91667	0.41194	1	0.92323	0.41111	1	0.91995	0.41152	1	0.36957	0.76445	22.91134	0.96212	1	0.65738	0.75111	24.68509	0.96212	1	-0.03008	-0.04829	0.57235	0.00437	1	0.03194	-0.04478	0.55905	0.00463	1	0.31406	0.38056	0	0
307743	2082.53101	5084555652450	0.92205	0.41140	2082.21094	0.14014	5589	0	0.92180	0.38598	1	0.93675	0.42353	1	0.92927	0.40475	1	0.36961	0.76461	23.18358	0.96907	1	0.65750	0.75128	24.87194	0.96907	1	-0.03008	-0.04829	0.57235	0.00431	1	0.03194	-0.04478	0.55905	0.00461	1	0.31406	0.38056	0	0
307744	2082.53491	5084555691285	0.92778	0.41042	2082.21094	0.14014	5589	0	0.92589	0.39374	1	0.94114	0.42514	1	0.93352	0.40944	1	0.36963	0.76469	23.26661	0.97601	1	0.65748	0.75122	24.88710	0.97601	1	-0.03008	-0.04829	0.57235	0.00432	1	0.03194	-0.04478	0.55905	0.00461	1	0.31406	0.38056	0	0
307745	2082.53882	5084555729213	0.93072	0.40799	2082.21094	0.14014	5589	0	0.92844	0.38719	1	0.94475	0.41904	1	0.93659	0.40311	1	0.36971	0.76462	23.21096	0.98296	1	0.65744	0.75127	24.77819	0.98296	1	-0.03015	-0.04844	0.57357	0.00438	1	0.03194	-0.04478	0.55905	0.00463	1	0.31406	0.38056	0	0
307746	2082.54541	5084555797108	0.93424	0.40671	2082.53101	0.01440	5590	1	0.93249	0.37207	1	0.95712	0.43370	1	0.94481	0.40289	1	0.36971	0.76478	23.14097	0.98296	1	0.65761	0.75138	25.01791	0.98296	1	-0.03015	-0.04844	0.57357	0.00431	1	0.03194	-0.04478	0.55905	0.00461	1	0.31406	0.38056	0	0
307747	2082.55273	5084555868436	0.93647	0.40776	2082.53101	0.02173	5590	1	0.93127	0.39114	1	0.95949	0.43280	1	0.94538	0.41197	1	0.36965	0.76524	22.68223	0.98296	1	0.65758	0.75153	25.16647	0.98296	1	-0.03015	-0.04844	0.57357	0.00451	1	0.03194	-0.04478	0.55905	0.00465	1	0.31406	0.38056	0	0
307748	2082.55908	5084555931865	0.93715	0.40997	2082.53101	0.02808	5590	1	0.92871	0.39765	1	0.95238	0.44431	1	0.94054	0.42098	1	0.36978	0.76489	22.92463	0.97601	1	0.65763	0.75153	24.80534	0.96965	1	-0.02909	-0.04680	0.55423	0.00432	1	0.03086	-0.04310	0.53802	0.00467	1	0.31406	0.38056	0	0
307749	2082.56567	5084555998424	0.93628	0.41354	2082.53101	0.03467	5590	1	0.92957	0.40786	1	0.93263	0.46210	1	0.93110	0.43498	1	0.36965	0.76520	22.74940	0.96271	1	0.65783	0.75175	24.49357	0.95635	1	-0.02909	-0.04680	0.55423	0.00450	1	0.03086	-0.04310	0.53802	0.00459	1	0.31406	0.38056	0	0
307750	2082.57275	5084556069287	0.93486	0.41902	2082.53101	0.04175	5590	1	0.92336	0.42537	1	0.92634	0.48948	1	0.92485	0.45743	1	0.36967	0.76522	22.82620	0.94940	1	0.65768	0.75197	24.26267	0.94304	1	-0.02909	-0.04680	0.55423	0.00452	1	0.03086	-0.04310	0.53802	0.00473	1	0.31406	0.38056	0	0
307751	2082.57910	5084556132322	0.93308	0.42460	2082.53101	0.04810	5590	1	0.91838	0.43783	1	0.91939	0.50064	1	0.91888	0.46924	1	0.36967	0.76522	22.82620	0.93610	1	0.65771	0.75195	24.18761	0.92974	1	-0.02888	-0.04650	0.55017	0.00452	1	0.03086	-0.04310	0.53802	0.00474	1	0.31406	0.38056	0	0
307752	2082.58569	5084556198244	0.93087	0.42892	2082.53101	0.05469	5590	1	0.89965	0.43911	1	0.92231	0.49632	1	0.91098	0.46772	1	0.36967	0.76522	22.82620	0.92974	1	0.65773	0.75186	24.07103	0.92974	1	-0.02888	-0.04650	0.55017	0.00452	1	0.03086	-0.04310	0.53802	0.00484	1	0.31406	0.38056	0	0
307753	2082.59302	5084556271927	0.92899	0.43281	2082.53101	0.06201	5590	1	0.91803	0.44304	1	0.90239	0.50042	1	0.91021	0.47173	1	0.36962	0.76527	22.60916	0.92974	1	0.65772	0.75198	24.25577	0.92974	1	-0.02888	-0.04650	0.55017	0.00455	1	0.03086	-0.04310	0.53802	0.00474	1	0.31406	0.38056	0	0
307754	2082.59937	5084556335765	0.92756	0.43583	2082.53101	0.06836	5590	1	0.91803	0.44304	1	0.90560	0.49509	1	0.91181	0.46906	1	0.36970	0.76515	22.78942	0.92974	1	0.65777	0.75191	24.13190	0.93610	1	-0.02922	-0.04709	0.55668	0.00450	1	0.03148	-0.04395	0.54818	0.00484	1	0.31406	0.38056	0	0
307755	2082.60571	5084556400265	0.92647	0.43787	2082.53101	0.07471	5590	1	0.91757	0.43628	1	0.90925	0.48852	1	0.91341	0.46240	1	0.36967	0.76535	22.95275	0.93610	1	0.65785	0.75187	24.21607	0.94246	1	-0.02922	-0.04709	0.55668	0.00454	1	0.03148	-0.04395	0.54818	0.00481	1	0.31406	0.38056	0	0
307756	2082.61279	5084556470918	0.92563	0.43961	2082.53101	0.08179	5590	1	0.91709	0.43965	1	0.91217	0.48480	1	0.91463	0.46222	1	0.36958	0.76524	22.58998	0.94246	1	0.65781	0.75193	24.13621	0.94882	1	-0.02922	-0.04709	0.55668	0.00454	1	0.03148	-0.04395	0.54818	0.00485	1	0.31406	0.38056	0	0
307757	2082.61987	5084556540617	0.92508	0.44074	2082.53101	0.08887	5590	1	0.91945	0.43374	1	0.91537	0.47946	1	0.91741	0.45660	1	0.36955	0.76534	22.58330	0.94882	1	0.65776	0.75197	24.23377	0.95518	1	-0.02922	-0.04709	0.55668	0.00456	1	0.03148	-0.04395	0.54818	0.00482	1	0.31406	0.38056	0	0
307758	2082.62622	5084556604865	0.92462	0.44139	2082.53101	0.09521	5590	1	0.91963	0.42561	1	0.91586	0.47647	1	0.91775	0.45104	1	0.36953	0.76537	22.65630	0.95518	1	0.65774	0.75196	24.17406	0.95518	1	-0.02922	-0.04709	0.55668	0.00451	1	0.03148	-0.04395	0.54818	0.00482	1	0.31406	0.38056	0	0
307759	2082.63354	5084556676995	0.92420	0.44248	2082.53101	0.10254	5590	1	0.92125	0.43438	1	0.91380	0.48546	1	0.91752	0.45992	1	0.36953	0.76537	22.64926	0.95518	1	0.65767	0.75202	24.22988	0.95518	1	-0.02922	-0.04709	0.55668	0.00451	1	0.03148	-0.04395	0.54818	0.00477	1	0.31406	0.38056	0	0
307760	2082.63989	5084556741538	0.92391	0.44326	2082.53101	0.10889	5590	1	0.92382	0.42798	1	0.91409	0.48498	1	0.91896	0.45648	1	0.36954	0.76530	22.74334	0.96212	1	0.65769	0.75204	24.28551	0.95576	1	-0.03015	-0.04852	0.57357	0.00449	1	0.03086	-0.04310	0.53802	0.00477	1	0.31406	0.38056	0	0
307761	2082.64600	5084556801267	0.92356	0.44349	2082.53101	0.11499	5590	1	0.92013	0.41886	1	0.91418	0.47660	1	0.91716	0.44773	1	0.36946	0.76514	22.67282	0.96271	1	0.65775	0.75193	24.32054	0.95635	1	-0.03015	-0.04852	0.57357	0.00447	1	0.03086	-0.04310	0.53802	0.00479	1	0.31406	0.38056	0	0
307762	2082.65308	5084556874073	0.92369	0.44281	2082.53101	0.12207	5590	1	0.91937	0.41935	1	0.93306	0.44055	1	0.92622	0.42995	1	0.36945	0.76532	22.79688	0.96329	1	0.65763	0.75196	24.20092	0.95693	1	-0.03015	-0.04852	0.57357	0.00451	1	0.03086	-0.04310	0.53802	0.00477	1	0.31406	0.38056	0	0
307763	2082.65918	5084556935133	0.92382	0.44218	2082.53101	0.12817	5590	1	0.91959	0.41881	1	0.93337	0.44003	1	0.92648	0.42942	1	0.36946	0.76536	22.78762	0.96388	1	0.65766	0.75202	24.33324	0.95752	1	-0.03015	-0.04852	0.57357	0.00451	1	0.03086	-0.04310	0.53802	0.00476	1	0.31406	0.38056	0	0
307764	2082.66699	5084557011074	0.92386	0.44281	2082.53101	0.13599	5590	1	0.91649	0.43659	1	0.93296	0.47566	1	0.92473	0.45612	1	0.36943	0.76513	22.64769	0.95752	1	0.65775	0.75177	24.39601	0.95752	1	-0.03015	-0.04852	0.57357	0.00449	1	0.03086	-0.04310	0.53802	0.00464	1	0.31406	0.38056	0	0
307765	2082.67285	5084557070542	0.92387	0.44318	2082.53101	0.14185	5590	1	0.90490	0.45721	1	0.94295	0.44556	1	0.92393	0.45138	1	0.36940	0.76519	22.77578	0.95752	1	0.65770	0.75174	24.53062	0.95752	1	-0.03015	-0.04852	0.57357	0.00436	1	0.03086	-0.04310	0.53802	0.00455	1	0.31406	0.38056	0	0
307766	2082.67993	5084557140642	0.92381	0.44367	2082.53101	0.14893	5590	1	0.90245	0.46344	1	0.94264	0.44607	1	0.92255	0.45475	1	0.36896	0.76581	22.96890	0.95057	1	0.65744	0.75190	24.69316	0.95693	1	-0.02913	-0.04669	0.55192	0.00440	1	0.03194	-0.04495	0.55905	0.00447	1	0.31406	0.38056	0	0
307767	2082.68677	5084557209509	0.91964	0.44808	2082.53101	0.15576	5590	1	0.80609	0.55408	1	0.83292	0.55396	1	0.81950	0.55402	1	0.36692	0.76666	22.91068	0.94999	1	0.65461	0.75300	24.18244	0.95635	1	-0.02913	-0.04669	0.55192	0.00414	1	0.03194	-0.04495	0.55905	0.00432	1	0.31406	0.38056	0	0
307768	2082.69336	5084557275409	0.91336	0.45582	2082.53101	0.16235	5590	1	0.74941	0.63732	1	0.76315	0.66153	1	0.75628	0.64942	1	0.36518	0.76749	21.98877	0.94940	1	0.65227	0.75398	23.65636	0.95576	1	-0.02913	-0.04669	0.55192	0.00412	1	0.03194	-0.04495	0.55905	0.00427	1	0.31406	0.38056	0	0
307769	2082.69971	5084557339413	0.88615	0.48960	2082.53101	0.16235	5590	0	0.75221	0.62705	1	0.77331	0.64286	1	0.76276	0.63495	1	0.36397	0.76855	22.47512	0.96358	1	0.65070	0.75484	23.70141	0.98504	1	-0.03219	-0.05093	0.59781	0.00418	1	0.03209	-0.04701	0.58142	0.00435	1	0.31406	0.38056	0	0
307770	2082.70703	5084557411391	0.80636	0.59345	2082.53101	0.16235	5590	0	0.73181	0.70193	1	0.72131	0.69268	1	0.72656	0.69730	1	0.36273	0.77035	23.33506	0.99980	1	0.64849	0.75664	23.51238	1.01490	1	-0.03219	-0.05093	0.59781	0.00412	1	0.03209	-0.04701	0.58142	0.00438	1	0.31406	0.38056	0	0
307771	2082.71436	5084557485176	0.77781	0.63237	2082.53101	0.16235	5590	0	0.71302	0.71020	1	0.72841	0.71025	1	0.72071	0.71022	1	0.36257	0.77044	23.32594	1.02966	1	0.64805	0.75693	23.99249	1.04476	1	-0.03219	-0.05093	0.59781	0.00410	1	0.03209	-0.04701	0.58142	0.00440	1	0.31406	0.38056	0	0
307772	2082.71973	5084557538557	0.72354	0.70309	2082.53101	0.16235	5590	0	0.71628	0.69699	1	0.73039	0.70653	1	0.72333	0.70176	1	0.36196	0.77068	23.13382	1.05171	1	0.64755	0.75721	24.02938	1.05171	1	-0.03072	-0.04841	0.56675	0.00413	1	0.03035	-0.04491	0.55442	0.00442	1	0.31406	0.38056	0	0
307773	2082.72681	5084557610502	0.71431	0.69995	2082.53101	0.16235	5590	0	0.68975	0.68356	1	0.72043	0.71006	1	0.70509	0.69681	1	0.36190	0.77068	23.26184	1.04389	1	0.64782	0.75700	23.79095	1.02879	1	-0.03072	-0.04841	0.56675	0.00413	1	0.03035	-0.04491	0.55442	0.00441	1	0.31406	0.38056	0	0
307774	2082.73706	5084557713450	0.70958	0.70802	2082.53101	0.16235	5590	0	0.68187	0.71765	1	0.71834	0.73067	1	0.70011	0.72416	1	0.36168	0.77073	23.08044	1.02098	1	0.64784	0.75722	23.96589	1.00587	1	-0.03072	-0.04841	0.56675	0.00411	1	0.03035	-0.04491	0.55442	0.00442	1	0.31406	0.38056	0	0
307775	2082.74292	5084557771868	0.70595	0.71581	2082.71973	0.02319	5591	1	0.67830	0.73551	1	0.71184	0.74282	1	0.69507	0.73916	1	0.36161	0.77079	23.17242	0.99112	1	0.64793	0.75731	23.95933	0.98312	1	-0.03002	-0.04728	0.55301	0.00411	1	0.03178	-0.04683	0.57815	0.00437	1	0.31406	0.38056	0	0
307776	2082.75146	5084557855792	0.70803	0.72057	2082.71973	0.03174	5591	1	0.71045	0.74381	1	0.72229	0.73545	1	0.71637	0.73963	1	0.36146	0.77082	23.15770	0.97618	1	0.64807	0.75730	24.22763	0.98328	1	-0.03002	-0.04728	0.55301	0.00411	1	0.03178	-0.04683	0.57815	0.00438	1	0.31406	0.38056	0	0
307777	2082.75537	5084557896345	0.70726	0.72396	2082.71973	0.03564	5591	1	0.70768	0.74100	1	0.69907	0.74077	1	0.70338	0.74089	1	0.36140	0.77079	23.26829	0.97634	1	0.64809	0.75724	24.15034	0.98345	1	-0.03002	-0.04728	0.55301	0.00409	1	0.03178	-0.04683	0.57815	0.00439	1	0.31406	0.38056	0	0
307778	2082.76001	5084557943039	0.70678	0.72607	2082.71973	0.04028	5591	1	0.70876	0.73673	1	0.69907	0.74077	1	0.70391	0.73875	1	0.36132	0.77074	23.13465	0.98345	1	0.64810	0.75731	24.12406	0.98345	1	-0.03076	-0.04833	0.56578	0.00411	1	0.03047	-0.04485	0.55372	0.00439	1	0.31406	0.38056	0	0
307779	2082.76709	5084558012382	0.70518	0.72713	2082.71973	0.04736	5591	1	0.70886	0.72633	1	0.67910	0.74280	1	0.69398	0.73456	1	0.36129	0.77072	23.16327	0.99039	1	0.64820	0.75723	24.07673	0.98328	1	-0.03076	-0.04833	0.56578	0.00416	1	0.03047	-0.04485	0.55372	0.00441	1	0.31406	0.38056	0	0
307780	2082.77417	5084558084647	0.70439	0.72817	2082.71973	0.05444	5591	1	0.70803	0.73811	1	0.68805	0.73490	1	0.69804	0.73650	1	0.36130	0.77069	23.08476	0.99023	1	0.64822	0.75725	24.10516	0.98312	1	-0.03076	-0.04833	0.56578	0.00416	1	0.03047	-0.04485	0.55372	0.00443	1	0.31406	0.38056	0	0
307781	2082.78052	5084558146546	0.70375	0.72902	2082.71973	0.06079	5591	1	0.70801	0.73820	1	0.68801	0.73499	1	0.69801	0.73659	1	0.36129	0.77071	23.15848	0.99006	1	0.64832	0.75725	24.14462	0.98296	1	-0.03076	-0.04833	0.56578	0.00416	1	0.03047	-0.04485	0.55372	0.00442	1	0.31406	0.38056	0	0
307782	2082.78735	5084558214692	0.70321	0.72956	2082.71973	0.06763	5591	1	0.70119	0.73633	1	0.69448	0.73359	1	0.69783	0.73496	1	0.36127	0.77068	23.13244	0.98296	1	0.64842	0.75728	24.13057	0.98296	1	-0.03076	-0.04833	0.56578	0.00414	1	0.03047	-0.04485	0.55372	0.00443	1	0.31406	0.38056	0	0
307783	2082.79443	5084558287004	0.70257	0.72995	2082.71973	0.07471	5591	1	0.69625	0.73018	1	0.69470	0.73832	1	0.69548	0.73425	1	0.36124	0.77054	23.26712	0.98296	1	0.64842	0.75722	23.98971	0.98296	1	-0.03076	-0.04833	0.56578	0.00412	1	0.03047	-0.04485	0.55372	0.00445	1	0.31406	0.38056	0	0
307784	2082.80005	5084558342792	0.70214	0.72993	2082.71973	0.08032	5591	1	0.69733	0.72543	1	0.69680	0.73412	1	0.69707	0.72977	1	0.36113	0.77074	23.50297	0.99077	1	0.64843	0.75716	24.06265	0.99077	1	-0.03224	-0.05058	0.59214	0.00409	1	0.03047	-0.04485	0.55372	0.00448	1	0.31406	0.38056	0	0
307785	2082.80762	5084558419117	0.70173	0.72949	2082.71973	0.08789	5591	1	0.69380	0.72366	1	0.69890	0.72375	1	0.69635	0.72371	1	0.36106	0.77078	23.49144	0.99858	1	0.64841	0.75709	24.22673	0.99858	1	-0.03224	-0.05058	0.59214	0.00414	1	0.03047	-0.04485	0.55372	0.00451	1	0.31406	0.38056	0	0
307786	2082.81396	5084558482114	0.70143	0.72892	2082.71973	0.09424	5591	1	0.69128	0.71810	1	0.70315	0.72387	1	0.69721	0.72099	1	0.36104	0.77073	23.52117	1.00639	1	0.64847	0.75713	24.12974	1.00639	1	-0.03224	-0.05058	0.59214	0.00412	1	0.03047	-0.04485	0.55372	0.00451	1	0.31406	0.38056	0	0
307787	2082.82031	5084558544355	0.70111	0.72853	2082.71973	0.10059	5591	1	0.69128	0.71810	1	0.70142	0.72731	1	0.69635	0.72271	1	0.36109	0.77075	23.24187	1.00639	1	0.64844	0.75706	24.22382	1.00003	1	-0.03142	-0.04924	0.57643	0.00417	1	0.02959	-0.04349	0.53696	0.00453	1	0.31406	0.38056	0	0
307788	2082.82715	5084558613120	0.70040	0.72891	2082.71973	0.10742	5591	1	0.68286	0.72765	1	0.69529	0.74208	1	0.68907	0.73487	1	0.36100	0.77080	23.44072	0.99222	1	0.64837	0.75711	24.47636	0.98586	1	-0.03142	-0.04924	0.57643	0.00415	1	0.02959	-0.04349	0.53696	0.00452	1	0.31406	0.38056	0	0
307789	2082.83398	5084558681194	0.69954	0.72922	2082.71973	0.11426	5591	1	0.67939	0.73417	1	0.69050	0.73485	1	0.68495	0.73451	1	0.36099	0.77077	23.42755	0.97805	1	0.64840	0.75711	24.38895	0.97169	1	-0.03142	-0.04924	0.57643	0.00415	1	0.02959	-0.04349	0.53696	0.00452	1	0.31406	0.38056	0	0
307790	2082.84009	5084558743624	0.69860	0.73005	2082.71973	0.12036	5591	1	0.67681	0.74700	1	0.68656	0.74293	1	0.68169	0.74497	1	0.36082	0.77071	23.35000	0.95693	1	0.64836	0.75722	24.50257	0.95693	1	-0.03064	-0.04795	0.56136	0.00420	1	0.03047	-0.04485	0.55372	0.00456	1	0.31406	0.38056	0	0
307791	2082.84668	5084558809703	0.69799	0.73126	2082.71973	0.12695	5591	1	0.68966	0.75422	1	0.68307	0.75452	1	0.68637	0.75437	1	0.36073	0.77077	23.86223	0.94999	1	0.64834	0.75731	24.66419	0.95635	1	-0.03064	-0.04795	0.56136	0.00422	1	0.03047	-0.04485	0.55372	0.00454	1	0.31406	0.38056	0	0
307792	2082.85376	5084558880844	0.69725	0.73225	2082.71973	0.13403	5591	1	0.68656	0.75288	1	0.67832	0.75104	1	0.68244	0.75196	1	0.36062	0.77071	23.67098	0.94940	1	0.64832	0.75730	24.72688	0.95576	1	-0.03064	-0.04795	0.56136	0.00418	1	0.03047	-0.04485	0.55372	0.00452	1	0.31406	0.38056	0	0
307793	2082.86035	5084558945241	0.69657	0.73316	2082.71973	0.14063	5591	1	0.68648	0.75324	1	0.67817	0.75135	1	0.68232	0.75230	1	0.36062	0.77074	23.60081	0.94882	1	0.64832	0.75727	24.69696	0.95518	1	-0.03057	-0.04780	0.56009	0.00420	1	0.03047	-0.04485	0.55372	0.00454	1	0.31406	0.38056	0	0
307794	2082.86743	5084559016935	0.69622	0.73406	2082.71973	0.14771	5591	1	0.69824	0.75909	1	0.67886	0.74844	1	0.68855	0.75376	1	0.36060	0.77082	23.69626	0.95518	1	0.64825	0.75727	24.84415	0.95518	1	-0.03057	-0.04780	0.56009	0.00419	1	0.03047	-0.04485	0.55372	0.00455	1	0.31406	0.38056	0	0
307795	2082.87427	5084559085784	0.69607	0.73468	2082.71973	0.15454	5591	1	0.70351	0.74722	1	0.68127	0.75100	1	0.69239	0.74911	1	0.36056	0.77080	23.72926	0.95518	1	0.64824	0.75722	24.86455	0.95518	1	-0.03057	-0.04780	0.56009	0.00419	1	0.03047	-0.04485	0.55372	0.00455	1	0.31406	0.38056	0	0
307796	2082.88037	5084559144985	0.69598	0.73510	2082.71973	0.16064	5591	1	0.70455	0.74300	1	0.68309	0.74725	1	0.69382	0.74512	1	0.36056	0.77078	23.68786	0.96212	1	0.64821	0.75720	24.79501	0.96212	1	-0.03121	-0.04877	0.57088	0.00420	1	0.03047	-0.04485	0.55372	0.00459	1	0.31406	0.38056	0	0
